inv_Temp,MCI,Avg Molar, omega,V/cP
0.0031012560086835167,0.059937719,101.61,3.6749,0.06
0.0030935808197989174,0.057909768,101.61,3.6749,0.059
0.003412386964681795,0.265553797,99.7,4.3641,0.265
0.0034030968181044748,0.250736746,99.7,4.3641,0.252
0.0033938571186153065,0.236985161,99.7,4.3641,0.238
0.0033846674564224064,0.224206827,99.7,4.3641,0.226
0.0033755274261603376,0.21231878,99.7,4.3641,0.215
0.0033664366268305,0.201246256,99.7,4.3641,0.204
0.0033573946617424877,0.19092178,99.7,4.3641,0.193
0.0033495226930162453,0.182453399,99.7,4.3641,0.183
0.003340571237681643,0.173371664,99.7,4.3641,0.175
0.003331667499583542,0.164877694,99.7,4.3641,0.166
0.003322811098189068,0.156925486,99.7,4.3641,0.159
0.003315100281783524,0.150378755,99.7,4.3641,0.152
0.003306331625061994,0.143332615,99.7,4.3641,0.146
0.0032976092333058533,0.136717842,99.7,4.3641,0.139
0.003290014805066623,0.131258535,99.7,4.3641,0.134
0.003281378178835111,0.125368469,99.7,4.3641,0.128
0.003272786777941417,0.119824974,99.7,4.3641,0.123
0.0032653061224489797,0.115239189,99.7,4.3641,0.117
0.0032567985670086306,0.110280388,99.7,4.3641,0.113
0.0032483352281955495,0.105602363,99.7,4.3641,0.108
0.0032399157621901833,0.101185773,99.7,4.3641,0.105
0.003232584451268789,0.097521697,99.7,4.3641,0.1
0.003224246332419797,0.093548471,99.7,4.3641,0.096
0.0032159511175430134,0.089789253,99.7,4.3641,0.093
0.0032087277394513077,0.086664413,99.7,4.3641,0.089
0.0032005120819331096,0.083269425,99.7,4.3641,0.086
0.0031923383878691143,0.080050867,99.7,4.3641,0.083
0.0031852205765249245,0.077370532,99.7,4.3641,0.08
0.003177124702144559,0.074453252,99.7,4.3641,0.077
0.0031690698779908094,0.071682392,99.7,4.3641,0.075
0.0031620553359683794,0.069370915,99.7,4.3641,0.072
0.0031540766440624505,0.066850868,99.7,4.3641,0.07
0.0031461381154632684,0.064453093,99.7,4.3641,0.067
0.0031382394476698575,0.06217032,99.7,4.3641,0.065
0.003131360576170346,0.060261903,99.7,4.3641,0.062
0.003123535842573794,0.058176899,99.7,4.3641,0.061
0.0031157501168406296,0.056188681,99.7,4.3641,0.059
0.00310896937665164,0.054524041,99.7,4.3641,0.057
0.0031012560086835167,0.052702719,99.7,4.3641,0.055
